Fecha;Último;Apertura;Máximo;Mínimo;Vol.;% var.
19.05.2022;35.000,00;37.320,00;37.330,00;35.000,00;664,24K;-6,17%
18.05.2022;37.300,00;38.630,00;38.630,00;37.270,00;331,87K;-3,44%
17.05.2022;38.630,00;38.330,00;39.180,00;38.330,00;186,28K;0,78%
16.05.2022;38.330,00;39.590,00;39.840,00;38.330,00;324,33K;-2,12%
13.05.2022;39.160,00;39.730,00;39.960,00;39.010,00;455,83K;0,33%
12.05.2022;39.030,00;39.600,00;39.740,00;39.000,00;1,23M;-0,18%
11.05.2022;39.100,00;39.500,00;40.100,00;39.100,00;339,28K;-1,01%
10.05.2022;39.500,00;39.010,00;40.090,00;39.010,00;344,69K;0,89%
09.05.2022;39.150,00;40.900,00;40.900,00;39.110,00;77,52K;-1,63%
06.05.2022;39.800,00;41.340,00;41.500,00;39.800,00;187,46K;-3,73%
05.05.2022;41.340,00;41.810,00;42.100,00;41.340,00;142,20K;-1,81%
04.05.2022;42.100,00;41.160,00;42.420,00;41.000,00;119,43K;2,31%
02.05.2022;41.150,00;42.480,00;42.480,00;40.500,00;132,29K;6,00%
29.04.2022;38.820,00;42.490,00;42.560,00;38.820,00;74,98K;-7,57%
28.04.2022;42.000,00;42.780,00;43.400,00;41.490,00;89,15K;0,24%
27.04.2022;41.900,00;41.420,00;42.400,00;41.300,00;83,58K;2,44%
26.04.2022;40.900,00;41.170,00;42.220,00;40.900,00;361,11K;-0,24%
25.04.2022;41.000,00;42.550,00;42.550,00;41.000,00;322,53K;-5,31%
22.04.2022;43.300,00;44.000,00;44.500,00;43.000,00;358,64K;0,70%
21.04.2022;43.000,00;43.400,00;44.320,00;43.000,00;183,63K;-3,37%
20.04.2022;44.500,00;43.360,00;44.500,00;42.950,00;222,83K;3,49%
19.04.2022;43.000,00;43.690,00;43.690,00;42.700,00;231,19K;-0,58%
18.04.2022;43.250,00;43.700,00;43.800,00;43.250,00;75,38K;-1,03%
13.04.2022;43.700,00;43.590,00;43.700,00;42.820,00;207,92K;2,13%
12.04.2022;42.790,00;43.800,00;44.000,00;42.790,00;192,36K;-2,31%
11.04.2022;43.800,00;42.550,00;43.800,00;42.550,00;63,57K;2,94%
08.04.2022;42.550,00;43.800,00;43.800,00;42.550,00;264,28K;-2,85%
07.04.2022;43.800,00;43.700,00;43.800,00;42.510,00;242,78K;0,97%
06.04.2022;43.380,00;43.800,00;43.800,00;42.740,00;219,76K;-0,96%
05.04.2022;43.800,00;43.420,00;44.000,00;42.540,00;26,10K;0,92%
04.04.2022;43.400,00;43.300,00;43.600,00;43.300,00;54,84K;-0,48%
01.04.2022;43.610,00;42.480,00;43.680,00;42.480,00;213,17K;0,53%
31.03.2022;43.380,00;42.070,00;43.380,00;42.000,00;161,60K;3,78%
30.03.2022;41.800,00;42.360,00;42.360,00;41.600,00;135,93K;-1,32%
29.03.2022;42.360,00;42.000,00;42.370,00;42.000,00;97,57K;0,14%
28.03.2022;42.300,00;41.000,00;42.300,00;41.000,00;95,47K;0,14%
25.03.2022;42.240,00;41.920,00;42.350,00;41.800,00;289,98K;0,81%
24.03.2022;41.900,00;41.990,00;41.990,00;41.530,00;186,12K;0,96%
23.03.2022;41.500,00;40.380,00;41.500,00;40.380,00;409,72K;3,23%
22.03.2022;40.200,00;39.700,00;40.350,00;39.700,00;398,53K;1,34%
18.03.2022;39.670,00;38.250,00;39.700,00;38.250,00;1,17M;1,46%
17.03.2022;39.100,00;38.970,00;39.350,00;38.910,00;170,80K;0,64%
16.03.2022;38.850,00;38.110,00;38.850,00;38.100,00;166,89K;1,70%
15.03.2022;38.200,00;38.620,00;38.750,00;38.200,00;84,67K;-0,29%
14.03.2022;38.310,00;38.360,00;39.180,00;38.250,00;156,75K;-2,22%
11.03.2022;39.180,00;39.510,00;39.510,00;38.850,00;111,43K;-0,31%
10.03.2022;39.300,00;39.080,00;39.400,00;38.620,00;199,16K;0,56%
09.03.2022;39.080,00;39.000,00;39.700,00;38.940,00;139,84K;0,21%
08.03.2022;39.000,00;39.500,00;39.950,00;39.000,00;66,71K;-1,52%
07.03.2022;39.600,00;40.000,00;40.000,00;39.480,00;120,24K;-1,00%
